feature_id,sample,condition,background,pool,reads,total_feature_reads,cpm
GWK60_H04961,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_H04961,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H04961,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H04961,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H04983,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_H04983,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_H04983,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_H04983,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_H04983,yH299-H2O2-treated-facs-pool3,treated,H299,3,17,5043889,3.370415169723204
GWK60_H04983,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H04983,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H04983,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05005,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_H05005,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_H05005,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_H05005,yH298-parent-pool2,parent,H298,2,1,8119668,0.12315774487331256
GWK60_H05005,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_H05005,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05005,yH299-parent-pool3,parent,H299,3,37,6388828,5.791359542000505
GWK60_H05005,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05027,yH298-H2O2-treated-facs-pool1,treated,H298,1,3,4654293,0.644566210163391
GWK60_H05027,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_H05027,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_H05027,yH298-parent-pool2,parent,H298,2,23,8119668,2.832628132086189
GWK60_H05027,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_H05027,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05027,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05027,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05049,yH298-H2O2-treated-facs-pool1,treated,H298,1,1546,4654293,332.16645363753423
GWK60_H05049,yH298-H2O2-treated-facs-pool2,treated,H298,2,428,4754213,90.02541535265668
GWK60_H05049,yH298-parent-pool1,parent,H298,1,522,5503956,94.84087445466497
GWK60_H05049,yH298-parent-pool2,parent,H298,2,804,8119668,99.01882687814329
GWK60_H05049,yH299-H2O2-treated-facs-pool3,treated,H299,3,1023,5043889,202.81968933099043
GWK60_H05049,yH299-H2O2-treated-facs-pool4,treated,H299,4,361,5747369,62.81134898420477
GWK60_H05049,yH299-parent-pool3,parent,H299,3,3362,6388828,526.2311021677215
GWK60_H05049,yH299-parent-pool4,parent,H299,4,622,4223882,147.25790161751678
GWK60_H05071,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_H05071,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_H05071,yH298-parent-pool1,parent,H298,1,121,5503956,21.98418737359092
GWK60_H05071,yH298-parent-pool2,parent,H298,2,25,8119668,3.078943621832814
GWK60_H05071,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_H05071,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05071,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05071,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05093,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_H05093,yH298-H2O2-treated-facs-pool2,treated,H298,2,640,4754213,134.61744351799132
GWK60_H05093,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_H05093,yH298-parent-pool2,parent,H298,2,89,8119668,10.961039293724818
GWK60_H05093,yH299-H2O2-treated-facs-pool3,treated,H299,3,272,5043889,53.92664271557126
GWK60_H05093,yH299-H2O2-treated-facs-pool4,treated,H299,4,679,5747369,118.14101374037408
GWK60_H05093,yH299-parent-pool3,parent,H299,3,65,6388828,10.174010006217104
GWK60_H05093,yH299-parent-pool4,parent,H299,4,745,4223882,176.37803328786174
GWK60_H05115,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_H05115,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_H05115,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_H05115,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_H05115,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_H05115,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05115,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05115,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05137,yH298-H2O2-treated-facs-pool1,treated,H298,1,6,4654293,1.289132420326782
GWK60_H05137,yH298-H2O2-treated-facs-pool2,treated,H298,2,403,4754213,84.76692146523516
GWK60_H05137,yH298-parent-pool1,parent,H298,1,372,5503956,67.58774961137044
GWK60_H05137,yH298-parent-pool2,parent,H298,2,298,8119668,36.70100797224714
GWK60_H05137,yH299-H2O2-treated-facs-pool3,treated,H299,3,2,5043889,0.3965194317321416
GWK60_H05137,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05137,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05137,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05159,yH298-H2O2-treated-facs-pool1,treated,H298,1,1186,4654293,254.81850841792726
GWK60_H05159,yH298-H2O2-treated-facs-pool2,treated,H298,2,102,4754213,21.454655060679865
GWK60_H05159,yH298-parent-pool1,parent,H298,1,718,5503956,130.45162424990318
GWK60_H05159,yH298-parent-pool2,parent,H298,2,258,8119668,31.77469817731464
GWK60_H05159,yH299-H2O2-treated-facs-pool3,treated,H299,3,16,5043889,3.172155453857133
GWK60_H05159,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05159,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05159,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05181,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_H05181,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_H05181,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_H05181,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_H05181,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_H05181,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05181,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05181,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05203,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_H05203,yH298-H2O2-treated-facs-pool2,treated,H298,2,102,4754213,21.454655060679865
GWK60_H05203,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_H05203,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_H05203,yH299-H2O2-treated-facs-pool3,treated,H299,3,11,5043889,2.180856874526779
GWK60_H05203,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05203,yH299-parent-pool3,parent,H299,3,956,6388828,149.63620870682385
GWK60_H05203,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05225,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_H05225,yH298-H2O2-treated-facs-pool2,treated,H298,2,428,4754213,90.02541535265668
GWK60_H05225,yH298-parent-pool1,parent,H298,1,12,5503956,2.1802499874635624
GWK60_H05225,yH298-parent-pool2,parent,H298,2,4,8119668,0.49263097949325024
GWK60_H05225,yH299-H2O2-treated-facs-pool3,treated,H299,3,457,5043889,90.60469015079435
GWK60_H05225,yH299-H2O2-treated-facs-pool4,treated,H299,4,10,5747369,1.739926564659412
GWK60_H05225,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05225,yH299-parent-pool4,parent,H299,4,186,4223882,44.03532106247286
GWK60_H05247,yH298-H2O2-treated-facs-pool1,treated,H298,1,1281,4654293,275.229771739768
GWK60_H05247,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_H05247,yH298-parent-pool1,parent,H298,1,2854,5503956,518.5361220184172
GWK60_H05247,yH298-parent-pool2,parent,H298,2,2169,8119668,267.1291486302149
GWK60_H05247,yH299-H2O2-treated-facs-pool3,treated,H299,3,1461,5043889,289.6574448803294
GWK60_H05247,yH299-H2O2-treated-facs-pool4,treated,H299,4,2019,5747369,351.2911734047353
GWK60_H05247,yH299-parent-pool3,parent,H299,3,220,6388828,34.43511079027327
GWK60_H05247,yH299-parent-pool4,parent,H299,4,56,4223882,13.257946126335916
GWK60_H05269,yH298-H2O2-treated-facs-pool1,treated,H298,1,782,4654293,168.01692544925726
GWK60_H05269,yH298-H2O2-treated-facs-pool2,treated,H298,2,555,4754213,116.73856430075809
GWK60_H05269,yH298-parent-pool1,parent,H298,1,997,5503956,181.142436458431
GWK60_H05269,yH298-parent-pool2,parent,H298,2,598,8119668,73.6483314342409
GWK60_H05269,yH299-H2O2-treated-facs-pool3,treated,H299,3,1729,5043889,342.7910487324364
GWK60_H05269,yH299-H2O2-treated-facs-pool4,treated,H299,4,886,5747369,154.15749362882391
GWK60_H05269,yH299-parent-pool3,parent,H299,3,36,6388828,5.634836311135626
GWK60_H05269,yH299-parent-pool4,parent,H299,4,125,4223882,29.593629746285526
GWK60_H05291,yH298-H2O2-treated-facs-pool1,treated,H298,1,1,4654293,0.21485540338779702
GWK60_H05291,yH298-H2O2-treated-facs-pool2,treated,H298,2,552,4754213,116.1075450342675
GWK60_H05291,yH298-parent-pool1,parent,H298,1,571,5503956,103.74356190347451
GWK60_H05291,yH298-parent-pool2,parent,H298,2,919,8119668,113.18196753857424
GWK60_H05291,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_H05291,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05291,yH299-parent-pool3,parent,H299,3,1171,6388828,183.28870334277272
GWK60_H05291,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05313,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_H05313,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_H05313,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_H05313,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_H05313,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_H05313,yH299-H2O2-treated-facs-pool4,treated,H299,4,340,5747369,59.15750319842001
GWK60_H05313,yH299-parent-pool3,parent,H299,3,859,6388828,134.45345531293063
GWK60_H05313,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05335,yH298-H2O2-treated-facs-pool1,treated,H298,1,307,4654293,65.9606088400537
GWK60_H05335,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_H05335,yH298-parent-pool1,parent,H298,1,152,5503956,27.616499841205126
GWK60_H05335,yH298-parent-pool2,parent,H298,2,1396,8119668,171.92821184314434
GWK60_H05335,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_H05335,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05335,yH299-parent-pool3,parent,H299,3,2248,6388828,351.86422298424685
GWK60_H05335,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05357,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_H05357,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_H05357,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_H05357,yH298-parent-pool2,parent,H298,2,1,8119668,0.12315774487331256
GWK60_H05357,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_H05357,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05357,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05357,yH299-parent-pool4,parent,H299,4,936,4223882,221.597099540186
GWK60_H05401,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_H05401,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_H05401,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_H05401,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_H05401,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_H05401,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05401,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05401,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05423,yH298-H2O2-treated-facs-pool1,treated,H298,1,3702,4654293,795.3947033416246
GWK60_H05423,yH298-H2O2-treated-facs-pool2,treated,H298,2,200,4754213,42.06795109937228
GWK60_H05423,yH298-parent-pool1,parent,H298,1,390,5503956,70.85812459256579
GWK60_H05423,yH298-parent-pool2,parent,H298,2,650,8119668,80.05253416765315
GWK60_H05423,yH299-H2O2-treated-facs-pool3,treated,H299,3,1020,5043889,202.22491018339224
GWK60_H05423,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05423,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05423,yH299-parent-pool4,parent,H299,4,1110,4223882,262.7914321470154
GWK60_H05445,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_H05445,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_H05445,yH298-parent-pool1,parent,H298,1,188,5503956,34.15724980359582
GWK60_H05445,yH298-parent-pool2,parent,H298,2,48,8119668,5.911571753919002
GWK60_H05445,yH299-H2O2-treated-facs-pool3,treated,H299,3,20,5043889,3.965194317321416
GWK60_H05445,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05445,yH299-parent-pool3,parent,H299,3,3,6388828,0.46956969259463555
GWK60_H05445,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05467,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_H05467,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_H05467,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_H05467,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_H05467,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_H05467,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05467,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05467,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05489,yH298-H2O2-treated-facs-pool1,treated,H298,1,73,4654293,15.684444447309184
GWK60_H05489,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_H05489,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_H05489,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_H05489,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_H05489,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05489,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05489,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05511,yH298-H2O2-treated-facs-pool1,treated,H298,1,183,4654293,39.318538819966854
GWK60_H05511,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_H05511,yH298-parent-pool1,parent,H298,1,398,5503956,72.31162458420816
GWK60_H05511,yH298-parent-pool2,parent,H298,2,659,8119668,81.16095387151297
GWK60_H05511,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_H05511,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05511,yH299-parent-pool3,parent,H299,3,1289,6388828,201.7584445848284
GWK60_H05511,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05533,yH298-H2O2-treated-facs-pool1,treated,H298,1,1097,4654293,235.69637751641335
GWK60_H05533,yH298-H2O2-treated-facs-pool2,treated,H298,2,1060,4754213,222.9601408266731
GWK60_H05533,yH298-parent-pool1,parent,H298,1,50,5503956,9.084374947764845
GWK60_H05533,yH298-parent-pool2,parent,H298,2,327,8119668,40.27258257357321
GWK60_H05533,yH299-H2O2-treated-facs-pool3,treated,H299,3,13,5043889,2.5773763062589206
GWK60_H05533,yH299-H2O2-treated-facs-pool4,treated,H299,4,1,5747369,0.1739926564659412
GWK60_H05533,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05533,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05555,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_H05555,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_H05555,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_H05555,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_H05555,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_H05555,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05555,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05555,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05577,yH298-H2O2-treated-facs-pool1,treated,H298,1,219,4654293,47.053333341927555
GWK60_H05577,yH298-H2O2-treated-facs-pool2,treated,H298,2,432,4754213,90.86677437464412
GWK60_H05577,yH298-parent-pool1,parent,H298,1,2687,5503956,488.1943096928827
GWK60_H05577,yH298-parent-pool2,parent,H298,2,848,8119668,104.43776765256905
GWK60_H05577,yH299-H2O2-treated-facs-pool3,treated,H299,3,1241,5043889,246.04030738979384
GWK60_H05577,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05577,yH299-parent-pool3,parent,H299,3,1160,6388828,181.56694780325907
GWK60_H05577,yH299-parent-pool4,parent,H299,4,1,4223882,0.2367490379702842
GWK60_H05599,yH298-H2O2-treated-facs-pool1,treated,H298,1,310,4654293,66.60517505021708
GWK60_H05599,yH298-H2O2-treated-facs-pool2,treated,H298,2,163,4754213,34.28538014598841
GWK60_H05599,yH298-parent-pool1,parent,H298,1,1846,5503956,335.39512307147805
GWK60_H05599,yH298-parent-pool2,parent,H298,2,1880,8119668,231.53656036182758
GWK60_H05599,yH299-H2O2-treated-facs-pool3,treated,H299,3,422,5043889,83.66560009548188
GWK60_H05599,yH299-H2O2-treated-facs-pool4,treated,H299,4,57,5747369,9.91758141855865
GWK60_H05599,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05599,yH299-parent-pool4,parent,H299,4,1,4223882,0.2367490379702842
GWK60_H05621,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_H05621,yH298-H2O2-treated-facs-pool2,treated,H298,2,14,4754213,2.9447565769560597
GWK60_H05621,yH298-parent-pool1,parent,H298,1,17,5503956,3.0886874822400467
GWK60_H05621,yH298-parent-pool2,parent,H298,2,3,8119668,0.36947323461993764
GWK60_H05621,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_H05621,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05621,yH299-parent-pool3,parent,H299,3,118,6388828,18.46974124205566
GWK60_H05621,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05643,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_H05643,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_H05643,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_H05643,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_H05643,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_H05643,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05643,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05643,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05665,yH298-H2O2-treated-facs-pool1,treated,H298,1,166,4654293,35.66599696237431
GWK60_H05665,yH298-H2O2-treated-facs-pool2,treated,H298,2,606,4754213,127.465891831098
GWK60_H05665,yH298-parent-pool1,parent,H298,1,305,5503956,55.41468718136555
GWK60_H05665,yH298-parent-pool2,parent,H298,2,974,8119668,119.95564350660642
GWK60_H05665,yH299-H2O2-treated-facs-pool3,treated,H299,3,881,5043889,174.66680967800838
GWK60_H05665,yH299-H2O2-treated-facs-pool4,treated,H299,4,72,5747369,12.527471265547767
GWK60_H05665,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05665,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05687,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_H05687,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_H05687,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_H05687,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_H05687,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_H05687,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05687,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05687,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05709,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_H05709,yH298-H2O2-treated-facs-pool2,treated,H298,2,336,4754213,70.67415784694543
GWK60_H05709,yH298-parent-pool1,parent,H298,1,23,5503956,4.178812475971828
GWK60_H05709,yH298-parent-pool2,parent,H298,2,9,8119668,1.1084197038598131
GWK60_H05709,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_H05709,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05709,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05709,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05731,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_H05731,yH298-H2O2-treated-facs-pool2,treated,H298,2,114,4754213,23.978732126642203
GWK60_H05731,yH298-parent-pool1,parent,H298,1,365,5503956,66.31593711868335
GWK60_H05731,yH298-parent-pool2,parent,H298,2,1077,8119668,132.64089122855762
GWK60_H05731,yH299-H2O2-treated-facs-pool3,treated,H299,3,443,5043889,87.82905412866937
GWK60_H05731,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05731,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05731,yH299-parent-pool4,parent,H299,4,945,4223882,223.72784088191858
GWK60_H05753,yH298-H2O2-treated-facs-pool1,treated,H298,1,342,4654293,73.48054795862659
GWK60_H05753,yH298-H2O2-treated-facs-pool2,treated,H298,2,192,4754213,40.385233055397386
GWK60_H05753,yH298-parent-pool1,parent,H298,1,116,5503956,21.075749878814438
GWK60_H05753,yH298-parent-pool2,parent,H298,2,386,8119668,47.538889521098646
GWK60_H05753,yH299-H2O2-treated-facs-pool3,treated,H299,3,365,5043889,72.36479629111584
GWK60_H05753,yH299-H2O2-treated-facs-pool4,treated,H299,4,1149,5747369,199.91756227936642
GWK60_H05753,yH299-parent-pool3,parent,H299,3,505,6388828,79.04423158676364
GWK60_H05753,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05775,yH298-H2O2-treated-facs-pool1,treated,H298,1,18,4654293,3.8673972609803466
GWK60_H05775,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_H05775,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_H05775,yH298-parent-pool2,parent,H298,2,0,8119668,0
GWK60_H05775,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_H05775,yH299-H2O2-treated-facs-pool4,treated,H299,4,16,5747369,2.783882503455059
GWK60_H05775,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05775,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05797,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_H05797,yH298-H2O2-treated-facs-pool2,treated,H298,2,1,4754213,0.21033975549686143
GWK60_H05797,yH298-parent-pool1,parent,H298,1,1324,5503956,240.55424861681306
GWK60_H05797,yH298-parent-pool2,parent,H298,2,464,8119668,57.145193621217025
GWK60_H05797,yH299-H2O2-treated-facs-pool3,treated,H299,3,960,5043889,190.32932723142798
GWK60_H05797,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05797,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05797,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05819,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
GWK60_H05819,yH298-H2O2-treated-facs-pool2,treated,H298,2,0,4754213,0
GWK60_H05819,yH298-parent-pool1,parent,H298,1,0,5503956,0
GWK60_H05819,yH298-parent-pool2,parent,H298,2,126,8119668,15.517875854037381
GWK60_H05819,yH299-H2O2-treated-facs-pool3,treated,H299,3,16,5043889,3.172155453857133
GWK60_H05819,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05819,yH299-parent-pool3,parent,H299,3,1,6388828,0.1565232308648785
GWK60_H05819,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05841,yH298-H2O2-treated-facs-pool1,treated,H298,1,1,4654293,0.21485540338779702
GWK60_H05841,yH298-H2O2-treated-facs-pool2,treated,H298,2,380,4754213,79.92910708880733
GWK60_H05841,yH298-parent-pool1,parent,H298,1,581,5503956,105.56043689302749
GWK60_H05841,yH298-parent-pool2,parent,H298,2,159,8119668,19.582081434856693
GWK60_H05841,yH299-H2O2-treated-facs-pool3,treated,H299,3,0,5043889,0
GWK60_H05841,yH299-H2O2-treated-facs-pool4,treated,H299,4,0,5747369,0
GWK60_H05841,yH299-parent-pool3,parent,H299,3,0,6388828,0
GWK60_H05841,yH299-parent-pool4,parent,H299,4,0,4223882,0
GWK60_H05863,yH298-H2O2-treated-facs-pool1,treated,H298,1,3,4654293,0.644566210163391
GWK60_H05863,yH298-H2O2-treated-facs-pool2,treated,H298,2,51,4754213,10.727327530339933
GWK60_H05863,yH298-parent-pool1,parent,H298,1,42,5503956,7.630874956122469
GWK60_H05863,yH298-parent-pool2,parent,H298,2,1848,8119668,227.59551252588162
GWK60_H05863,yH299-H2O2-treated-facs-pool3,treated,H299,3,1598,5043889,316.8190259539811
GWK60_H05863,yH299-H2O2-treated-facs-pool4,treated,H299,4,932,5747369,162.1611558262572
GWK60_H05863,yH299-parent-pool3,parent,H299,3,1,6388828,0.1565232308648785
GWK60_H05863,yH299-parent-pool4,parent,H299,4,1625,4223882,384.71718670171185
GWK60_H05885,yH298-H2O2-treated-facs-pool1,treated,H298,1,0,4654293,0
